,Table: Table_1,id,<b> NO Table FOUND </b>
"('2020-2021 ', '1/11/21 1:34 PM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_378,
"('2020-2021 ', '1/11/21 1:52 PM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_378,
"('2020-2021 ', '1/19/21 12:00 AM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_378,
"('2020-2021 ', '5/13/21 9:30 AM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_378,
"('2020-2021 ', '5/27/21 10:03 AM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_378,
"('2020-2021 ', '9/25/20 11:54 AM ', 'Student was physically aggressive towards staff and displayed unsafe behavior by not wearing a mask and eloping from staff into the parking lot. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_378,
"('2020-2021 ', '9/29/20 1:18 PM ', 'Student displayed unsafe behavior by not wearing a mask. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_378,
"('2020-2021 ', '10/1/20 9:56 AM ', 'Student eloped from staff and was physically aggressive towards his staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_378,
"('2020-2021 ', '10/2/20 11:48 AM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_378,
"('2020-2021 ', '10/5/20 12:22 PM ', 'Student was physically aggressive towards staff and displayed unsae behavior by spitting and unmasking. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_378,
"('2020-2021 ', '11/9/20 11:45 AM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_378,
"('2020-2021 ', '11/12/20 1:25 PM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_378,
"('2020-2021 ', '11/23/2012:00 AM ', 'Student was physically aggressive towards staff and eloped from the building towards the road. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_378,
"('2020-2021 ', '12/4/20 12:40 PM ', 'Student was physically and verbally aggressive towards staff. Student also eloped from the building and into traffic. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_378,
"('2020-2021 ', '12/21/20 10:50 AM ', 'Student was physically aggressive towards staff and displayed unsafe behavior by eloping out of the building. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_378,
"('2020-2021 ', '12/21/20 12:41 PM ', 'Stident was verbally aggressive towards staff and displayed unsafe behavior by eloping from the building. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_378,
"('2020-2021 ', '12/21/20 1:42 PM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_378,
"('2020-2021 ', '12/22/20 10:06 AM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_378,
"(nan, nan, 'Student was physically aggressive towards staff and displayed unsafe ', nan)",,MON1_RISI_01_table_Page_378,
"('2020-2021 ', '12/22/20 10:46 AM ', 'behavior by eloping from the building. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_378,
"('2020-2021 ', '1/4/21 9:48 AM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_378,
"('2020-2021 ', '1/4/21 1:22 PM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_378,
"('2020-2021 ', '1/4/21 2:23 PM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_378,
"('2020-2021 ', '1/5/21 9:17 AM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_378,
"('2020-2021 ', '1/5/21 9:54 AM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_378,
"('2020-2021 ', '10/26/2011:20 AM ', 'Student was given a compliance task to show that the student was ready to leave the calming area and to enter back to program. Student did not like the task given. Student left the calming area without permission. Student entered the classroom', ' started throwing cleaning material out into the 6th grade hallway. Student continued continued to act unsafe and throwing classroom materials. CI staff and classroom AT was in the room trying to calm and defuse the situation. Student punched classroom AT in the right side of the mouth trying to get past staff. Classroom AT was cornered behind the table with student and was able to place student in a small child hold safely until further support staff was able to come to take over. Student was let go and continued unsafe behavior', ' spitting', ' and attempting to bite at staff. Support staff escorted student back to time out area. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_200,
"('2020-2021 ', '9/18/20 1:00 PM ', '1:00 supine restraint', ' T.O. Student lost points in math. Became unsafe in classroom. Was placed in supine restraint. Was escorted to T O. ', 'Intervention: Physical Intervention (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_200,
"('2020-2021 ', '9/18/20 1:00 PM ', '1:00 supine restraint', ' T.O. Student lost points in math. Became unsafe in classroom. Was placed in supine restraint. Was escorted to T O. ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_200,
"('2020-2021 ', '9/22/20 11:20 AM ', 'small child at 11:20. Time out used was sitting in the square trying to do work. He got obsessed with some magnets. he started kicking and punching staff. ', 'Intervention: Physical Intervention (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_200,
"('2020-2021 ', '9/22/20 11:20 AM ', 'small child at 11:20. Time out used was sitting in the square trying to do work. He got obsessed with some magnets. he started kicking and punching staff. ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_200,
"('2020-2021 ', '9/28/20 10:30 AM ', 'escort at TO at Student refused to do work and wanted to play a game instead.Student refused to leave room. Student was escorted to T.O. ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_200,
"('2020-2021 ', '10/14/20 9:00 AM ', 'T.O. used from Student did not want to participate in morning meeting. Student pushed chair throughout classroom. Student was asked to leave. Student became unsafe in hallway and was walked to a calming room. ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_200,
"('2020-2021 ', '4/12/21 11:14 AM ', 'X Time out Restraint: small child did not want to do iReady', ' she ran out of the classroom', ' yelled at staff and hit staff. Se threw her laptop on the ground', ' ran from staff again. She became physical', ' hitting and kicking staff', ' was escorted to T.O. She continued being physically aggressive towards staff', ' put into small child hold. She calmed', ' completed her make up work', ' and returned to class. ', 'Intervention: Physical Intervention (minutes) ')",,MON1_RISI_01_table_Page_210,
"('2020-2021 ', '4/12/21 11:14 AM ', 'X Time out Restraint: small child did not want to do iReady', ' she ran out of the classroom', ' yelled at staff and hit staff. Se threw her laptop on the ground', ' ran from staff again. She became physical', ' hitting and kicking staff', ' was escorted to T.O. She continued being physically aggressive towards staff', ' put into small child hold. She calmed', ' completed her make up work', ' and returned to class. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_210,
"('2020-2021 ', '4/13/21 8:45 AM ', 'didnt want to do her work', ' she threw objects at staff', ' she broke another laptop', ' and was kicking and punching adults. She went to a calming room', ' and had to be held in a small child restraint until she could be safe. ', 'Intervention: Physical Intervention (minutes) ', nan, nan, nan, nan)",,MON1_RISI_01_table_Page_210,
"('2020-2021 ', '4/13/21 12:15 PM ', 'eloped during math', ' she was aggressive towards staff and being very unsafe. She had to be held in a small child restraint to calm down. ', 'Intervention: Physical Intervention (minutes) ', nan, nan, nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_210,
"('2019-2020 ', '2/27/20 3:25 PM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '3/3/20 1:37 PM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '3/10/20 12:46 PM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '3/11/20 1:16 PM Student was verbally and physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '1/8/20 11:40 AM Student was physically aggressive and was destroying property. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '9/23/19 11:37 AM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '11/13/19 12:58 PM Student was physically aggressive towards staff and another student. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '7/17/19 12:55 PM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '7/11/19 11:50 AM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '7/22/19 2:00 PM Student was physically aggressive towards other students. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '8/6/19 2:50 PM Student was verbally and physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '8/7/19 2:29 PM Student was verbally aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '9/18/19 12:48 PM Student was physically aggressive towards another student. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '11/13/19 2:54 PM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '12/18/19 1:45 PM Student was physically aggressive towards staff and another student. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '11/13/19 9:45 AM Student was verbally and physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '7/18/19 12:00 AM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', 'Student displayed unsafe behavior and was physically aggressive 7/18/19 11:13 AM towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '8/6/19 1:25 PM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '8/8/19 10:54 AM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '8/8/19 1:18 PM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '8/12/19 10:00 AM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '10/18/19 3:06 PM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '10/22/19 9:54 AM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '10/22/19 10:21 AM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '11/7/19 1:14 PM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '7/17/19 12:23 PM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '8/5/19 10:45 AM Student was screaming and physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2019-2020 ', '9/30/19 1:30 PM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_182,
"('2018-2019 ', '6/19/19 11:30 AM ', 'Did not want to do Math centers', ' started yelling and screaming at staff. Another student looked at her and she yelled at her. That student moved and worked quietly. After 5 minutes got up and threw a pencil case at the other student and started hitting that student. Staff separated students and held in a standing hold until support arrived. Taken to timeout. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_031,
"('2018-2019 ', '7/24/18 11:30 AM ', 'X Student was upset at the activity that class was doing. He started to lay on the floor and throws things. Support called and was able to walk into the hall. While in the hall he was kicking support', ' taken to time out. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_031,
"('2018-2019 ', '11/7/18 9:30 AM ', 'Student did not want to complete an activity in O/T. He became upset at activity and became aggressive with staff. Unsafe in the hall. He was taken to timeout to calm and returned to class. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_031,
"('2018-2019 ', '11/14/18 9:45 AM ', 'X was upset that he had to read. He completed all his work but was still upset. Throwing and ripping things in the class went on for 15 minutes. He was taken to timeout. Physical restraint used because he was hitting his head on the door. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_031,
"('2018-2019 ', '11/15/18 12:20 PM ', 'Student ran out of reading when he did not do his work. Support followed him to try and talk with him and calm him down.. He continued to escalate and then tried to hit and pushed past support. Escorted to time out. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_031,
"('2018-2019 ', '12/12/18 10:00 AM ', 'Did not want to go to reading. He walked out of class. Walked outside. He ran again to another location. Walking wall. Taken to time out ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_031,
"('2018-2019 ', '12/12/18 12:05 PM ', 'Student was told it was time for math. He began pushing chair all over class. Asked to stop. He went to cubby and began throwing', ' ripping and stabbing things with pencil. Support called. Taken to time out. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_031,
