,id,doc_type,school_name,date,restraint_type,duration,description
720,SUL_RI_01_Part665,BEHAVIORAL INCIDENT REPORT,Program:Special Ed Date of Incident: 11/1/2017,Special Ed Date of Incident: 11/1/2017,Type of Hold:Duration of Hold:Click here to enter text.hr(s) 1 min(s)Danger of physical injury to self1,Click here to enter text.,
721,SUL_RI_01_Part666,BEHAVIORAL INCIDENT REPORT,Program:WSS - Special Education Date of Incident: 11/1/2017,WSS - Special Education Date of Incident: 11/1/2017,"Type of Hold:Duration of Hold: 1,1,3 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others","Duration of Hold: 1,1,3 min(s)",
722,SUL_RI_01_Part667,BEHAVIORAL INCIDENT REPORT,Program: WSS. Special Ed Date of Incident: 11/2/2017Day of the Week:,Program: WSS. Special Ed Date of Incident: 11/2/2017,Type of Hold:Duration of Hold: 10 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: 10 min(s),
723,SUL_RI_01_Part668,BEHAVIORAL INCIDENT REPORT,Program: Stars Date of Incident: 11/2/2017Day of the Week:,Program: Stars Date of Incident: 11/2/2017,Type of Hold:Durationof Hold: Click here to enter text. hr(s) 3 min(s)Danger of physical injury to selfbRationale for Physical Intervention Used:,,
724,SUL_RI_01_Part669,BEHAVIORAL INCIDENT REPORT,Program:Special Ed Date of Incident: 11/9/2017,Special Ed Date of Incident: 11/9/2017,Type of Hold:Duration of Hold: Click here to text. hr(s) 1 min(s)enterDanger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staff,Duration of Hold: Click here to text. hr(s) 1 min(s),
725,SUL_RI_01_Part67,BEHAVIORAL INCIDENT REPORT,Program: WSS Special Education STARS Date of Incident: 3/15/2016Day of the Week:,Program: WSS Special Education STARS Date of Incident: 3/15/2016,Type of Hold:Duration of Hold:0hr(s) 6 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:,0,"When presented with language direct instruction,began throwing items across the room in areas of otherstudents.was threatening to kill a staff Fmember.was going to go out into the hallway to try and calm"
726,SUL_RI_01_Part670,BEHAVIORAL INCIDENT REPORT,Program: Stars Date of Incident: 11/13/2017Day of the Week:,Program: Stars Date of Incident: 11/13/2017,Type of Hold:Duration of Hold:Click here to enter text.hr(s) 4 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:,Click here to enter text.,
727,SUL_RI_01_Part671,BEHAVIORAL INCIDENT REPORT,Program: WSS Special ED Date of Incident: 11/14/2017Day of the Week:,Program: WSS Special ED Date of Incident: 11/14/2017,Type of Hold:Duration of Hold: 1 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: 1 min(s),
728,SUL_RI_01_Part672,BEHAVIORAL INCIDENT REPORT,Program: Special Education/STAF Date of Incident: 11/15/2017Day of the Week:,Program: Special Education/STAF Date of Incident: 11/15/2017,Type of Hold:Durationof Hold: Click here to enter text. hr (s) 1 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staff,,
729,SUL_RI_01_Part673,BEHAVIORAL INCIDENT REPORT,Program:WSS Special Ed Date of Incident: 11/17/2017,WSS Special Ed Date of Incident: 11/17/2017,Type of Hold:Duration of Hold: 2 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: 2 min(s),
730,SUL_RI_01_Part674,BEHAVIORAL INCIDENT REPORT,Program:Special Ed Date of Incident: 11/20/2017,Special Ed Date of Incident: 11/20/2017,Type of Hold:Duration of Hold: Click here to enter text. hr(s) 2 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: Click here to enter text. hr(s) 2 min(s),
731,SUL_RI_01_Part675,BEHAVIORAL INCIDENT REPORT,Program:Special Education - WSS Date of Incident: 11/20/2017,Special Education - WSS Date of Incident: 11/20/2017,Type of Hold:Duration of Hold: 4 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: 4 min(s),
732,SUL_RI_01_Part676,BEHAVIORAL INCIDENT REPORT,Program:Special Ed Date of Incident: 11/21/2017,Special Ed Date of Incident: 11/21/2017,Type of Hold:2Duration of Hold: Click here to enter text. hr(s) 1and 2 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staff,Duration of Hold: Click here to enter text. hr(s) 1and 2 min(s),
733,SUL_RI_01_Part677,BEHAVIORAL INCIDENT REPORT,Program: WSS Special Ed Date of Incident: 11/29/2017Day of the Week:,Program: WSS Special Ed Date of Incident: 11/29/2017,Type of Hold:Duration of Hold: 1 and 2 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: 1 and 2 min(s),
734,SUL_RI_01_Part678,BEHAVIORAL INCIDENT REPORT,Program: 8:1:3 Date of Incident: 12/6/2017Day of the Week:,Program: 8:1:3 Date of Incident: 12/6/2017,Type of Hold:Duration of Hold: 2 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: 2 min(s),
735,SUL_RI_01_Part679,BEHAVIORAL INCIDENT REPORT,Program:WSS - Special Education Date of Incident: 12/1/2017,WSS - Special Education Date of Incident: 12/1/2017,Type of Hold:Duration of Hold: 5 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: 5 min(s),
736,SUL_RI_01_Part68,BEHAVIORAL INCIDENT REPORT,Program:WSS Special Education STARS Date of Incident: 3/15/2016,WSS Special Education STARS Date of Incident: 3/15/2016,Type of Hold:Duration of Hold: 0 hr(s) 8 min(s)Rationale for Physical Intervention Used;Danger of physical injury to selfDanger of physical injury to staffDanger of physical injury to others,Duration of Hold: 0 hr(s) 8 min(s),had calmed down in the hallway after a therapeutic hold and using the bathroom.said he was ready tocome back into class and requested that Mrs. Sullivan does language program with him. Mrs. Sullivan goes to her area withthe language direct instruction.1
737,SUL_RI_01_Part680,BEHAVIORAL INCIDENT REPORT,Program:WSS Special Ed,Date of Incident: 12/6/2017,Type of Hold:Duration of Hold: 4 min(s)Rationale for Physical Intervention Used:Danger of physical injury to selfDanger of physical injury to staffDanger of physical injury to others,Duration of Hold: 4 min(s),
738,SUL_RI_01_Part681,BEHAVIORAL INCIDENT REPORT,Program:8:1:3 Date of Incident: 12/8/2017,8:1:3 Date of Incident: 12/8/2017,Type of Hold:Duration of Hold: 2 min(s)Rationale for Physical Intervention Used:Danger of physical injury to selfDanger of physical injury to staffDanger of physical injury to others,Duration of Hold: 2 min(s),
739,SUL_RI_01_Part682,BEHAVIORAL INCIDENT REPORT,Program:WSS Special Ed,12/7/2017,Type of Hold:Duration of Hold: 6 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: 6 min(s),
740,SUL_RI_01_Part683,BEHAVIORAL INCIDENT REPORT,Program:Sp. Ed. WSS,12/8/2017,Type of Hold:Duration of Hold: 4; 2 min(s)2Rationale for Physical Intervention Used:Danger of physical injury to selfDanger of physical injury to staff,Duration of Hold: 4; 2 min(s),
741,SUL_RI_01_Part684,BEHAVIORAL INCIDENT REPORT,Program:Spec. Ed. Date of Incident: 12/8/2017,Spec. Ed. Date of Incident: 12/8/2017,Type of Hold:Duration of Hold: 5 min(s)Rationale for Physical Intervention Used:Danger of physical injury to selfDanger of physical injury to staffDanger of physical injury to others,Duration of Hold: 5 min(s),
742,SUL_RI_01_Part685,BEHAVIORAL INCIDENT REPORT,Program: WSS Special Ed Date of Incident: 12/7/2017Day of the Week:,Program: WSS Special Ed Date of Incident: 12/7/2017,Type of Hold:Duration of Hold: 2 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: 2 min(s),
743,SUL_RI_01_Part686,BEHAVIORAL INCIDENT REPORT,Program:WSS-Special Ed Date of Incident: 12/4/2017,WSS-Special Ed Date of Incident: 12/4/2017,Type of Hold:Duration of Hold: 8 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: 8 min(s),
744,SUL_RI_01_Part687,BEHAVIORAL INCIDENT REPORT,Program: SPARC Date of Incident: 12/4/17Day of Week: Mon.,Program: SPARC Date of Incident: 12/4/17,Type of hold: Small ChildStanding Hold:2 Person:3 Person:Duration of hold:hr(s). 1min(s).,hr(s). 1min(s).,was refusing to do her Math work she kept getting in other students personal spacewhich was getting them upset. When the teacher tried to moye her over she went under the tableand started kicking the table and chairs. Teacher removed her from under the table and took herto the break area to calm.scratched teacher's hand.
745,SUL_RI_01_Part688,BEHAVIORAL INCIDENT REPORT,Program:WSS- Special Education Date of Incident: 12/7/2017,WSS- Special Education Date of Incident: 12/7/2017,Type of Hold:Duration of Hold: 3 min(s)Rationale for Physical Intervention Used:Danger of physical injury to selfDanger of physical injury to staffDanger of physical injury to others,Duration of Hold: 3 min(s),
746,SUL_RI_01_Part689,BEHAVIORAL INCIDENT REPORT,Program:WSS- Special Ed,12/5/2017,Type of Hold:Duration of Hold: 4 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: 4 min(s),
747,SUL_RI_01_Part69,BEHAVIORAL INCIDENT REPORT,Program:WSS Special Ed. Date of Incident: 3/30/2016,WSS Special Ed. Date of Incident: 3/30/2016,Type of Hold:Duration of Hold: Click here to enter text. ir(s) 4 min(s)Rationale for Physical Intervention Used:Danger of physical injury to selfDanger of physical injury to staffDanger of physical injury to others,Duration of Hold: Click here to enter text. ir(s) 4 min(s),was upset about not having a second piece of toast in exchange for 1 cereal. Staff tried to redirect him to finishbreakfast but he became very aggressive.hit a staff member in his class and grabbed her glasses. He then grabbedthe staff member's hair and pulled it. He then hit another student who was eating breakfast and he was then placed in ahold.
748,SUL_RI_01_Part690,,Program:WSS- Special Ed Date of Incident: 12/7/2017,WSS- Special Ed Date of Incident: 12/7/2017,Type of Hold:Duration of Hold: 3 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: 3 min(s),
749,SUL_RI_01_Part691,BEHAVIORAL INCIDENT REPORT,Program: WSS - Special Education Date of Incident: 12/4/2017Day of the Week:,Program: WSS - Special Education Date of Incident: 12/4/2017,Type of Hold:Duration of Hold: 2 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: 2 min(s),
750,SUL_RI_01_Part692,BEHAVIORAL INCIDENT REPORT,Program:WSS Special Ed Date of Incident: 12/5/2017,WSS Special Ed Date of Incident: 12/5/2017,Type of Hold:Duration of Hold: 4 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: 4 min(s),
751,SUL_RI_01_Part693,BEHAVIORAL INCIDENT REPORT,Program:WSS- Special Education Date of Incident: 12/5/2017,WSS- Special Education Date of Incident: 12/5/2017,Type of Hold:Duration of Hold: 3 min(s)Rationale for Physical Intervention Used:Danger of physical injury to selfDanger of physical injury to staffDanger of physical injury to others,Duration of Hold: 3 min(s),
752,SUL_RI_01_Part694,BEHAVIORAL INCIDENT REPORT,Program: 8:1:3 Date of Incident: 12-8-2017Day of the Week: Friday,Program: 8:1:3 Date of Incident: 12-8-2017,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold:hr(s) 3 min(s),hr(s) 3 min(s),"ras directed to go to O.T. She began to cry and run under tables cursing at staff. Ireminded 1lat she was working towards visiting other classrooms at the end of the day by staying onschedule. She started to walk out of the room with the staff member, and when she got in the hallway, shebegan to punch,curse and try to bite the staff member."
753,SUL_RI_01_Part695,BEHAVIORAL INCIDENT REPORT,Program:WSS special ed. Date of Incident: 12/1/2017,WSS special ed. Date of Incident: 12/1/2017,Type of Hold:Duration of Hold: 2 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: 2 min(s),
754,SUL_RI_01_Part696,BEHAVIORAL INCIDENT REPORT,Program:WSS special ed.,12/4/2017,Type of Hold:Duration of Hold: 8 min(s)Rationale for Physical Intervention Used:Danger of physical injury to selfDanger of physical injury to staffDanger of physical injury to others,Duration of Hold: 8 min(s),
755,SUL_RI_01_Part697,BEHAVIORAL INCIDENT REPORT,Program: WSS special ed. Date of Incident: 12/1/2017Day of the Week:,Program: WSS special ed. Date of Incident: 12/1/2017,Type of Hold:Duration of Hold: 5 min(s)Rationale for Physical Intervention Used:Danger of physical injury to selfDanger of physical injury to staffDanger of physical injury to others,Duration of Hold: 5 min(s),
756,SUL_RI_01_Part698,BEHAVIORAL INCIDENT REPORT,Program:WSS special ed. Date of Incident: 12/5/2017,WSS special ed. Date of Incident: 12/5/2017,Type of Hold:Duration of Hold: 4 min(s)Rationale for Physical-Intervention Used:Danger of physical injury to selfDanger of physical injury to staffDanger of physical injury to others,Duration of Hold: 4 min(s),
757,SUL_RI_01_Part699,BEHAVIORAL INCIDENT REPORT,Program: WSS Date of Incident: 12/08/2017Day of Week: Mon.,Program: WSS Date of Incident: 12/08/2017,Type of hold: Small ChildStanding Hold:2 Person:3 Person:Duration of hold: Ohr(s). (total) 10min(s).Rationale for physical intervention used:,Duration of hold: Ohr(s). (total) 10min(s).,"Student was sitting at my table. when speech teacher came in. Student refused to go to Speech,and started getting angry, and engaging in problem behavior, including hitting, throwing thingsand kicking. Student was warned that if he continued to be unsafe, he would be placed in a hold.he contnoued hitting and shovign desks. Student was placed in a standing hold. The hold lastedfor three minutes before he was released. The directive after he was released was to sit at his"
